diary_date,Title,Content
1594-08-29 (화),(갑술),"맑으나 된바람이 세게 불었다.
    아침에 마량첨사, 소비포권관이 와서 같이 밥을 먹었다.
    저녁나절에 활터정자로 옮겨 앉았다. 공문을 적어 보냈다.
    도양장의 머슴 박돌이의 죄를 다스렸다. 도둑 세놈중에 장손에게 곤장 백대를 치고 얼굴에 도둑자를 새겼다.
    해남현감이 들어왔다. 의병장 성응지(成應祉)가 죽었다니, 참으로 슬프다.
    8월 그믐날 [양력 10월 13일]<을해> 맑고 바람조차 없다.
    해남현감 현즙(玄楫)이 와서 봤다. 저녁나절에 우수사(이억기) 및 장흥부사(황세득)가 와서 봤다.
    저물 무렵 충청우후(원유남), 웅천현감(이운룡), 거제현령(안위), 소비포권관(이영남)도 왔다. 허정은도 왔다.
    이날 아침 탐후선이 들어왔는데, 아내의 병이 몹시 위독하다고 했다. 벌써 죽고 사는 것이 결딴이 났는지 모르겠다. 나라일이 이 지경에 이르렀으니, 다른 일은 생각이 미칠 수 없다. 그러나 아들 셋, 딸 하나가 어떻게 살아갈꼬! 쓰리고 아프구나.
    김양간(金良幹)이 서울에서 영의정의 편지와 심충겸(沈 忠謙 : 병조판서)의 편지를 이곳에 가지고 왔다. 분개한 뜻이 많이 적혀 있다고 했다.
    원균수사의 하는 일이 매우 해괴하다. 나더러 머뭇거리며 앞으로 나아가지 않는다고 하니, 천년을 두고서 한탄할 일이다.
    곤양군수가 병으로 다시 돌아가는데, 보지 못하고 보냈으니 너무 너무 섭섭하다.
    밤 열시쯤부터 마음이 어지러워 잠을 못잤다."
1594-09-01 (수),(병자),"맑다.
    앉았다 누웠다 하면서 잠을 이루지 못하여 촛불을 밝힌 채 이리 저리 뒤척였다.
    이른 아침에 손씻고 고요히 앉아 아내의 병세를 점쳐보니, 중이 환속하는 것과 같고, 다시 쳤더니, 의심이 기쁨을 얻은 것과 같다는 괘가 나왔다. 아주 좋다.
    또 병세가 덜해질지 어떤지를 점쳤더니, 귀양 땅에서 친척을 만난 것과 같다는 괘가 나왔다. 이 역시 오늘 중에 좋은 소식을 들을 조짐이었다.
    순무 사서성(1558-1631)의 공문과 장계초고가 들어왔다."
1594-09-02 (목),(정축),"맑다.
    아침에 웅천현감, 소비포권관이 와서 같이 아침밥을 먹었다.
    저녁나절에 낙안군수가 와서 봤다.
    저녁에 탐후선이 들어왔는데, 아내의 병이 좀 나아졌다고 하나, 원기가 몹시 약하다고 하니 염려스럽다."
1594-09-03 (금),(무인),"비가 조금 내렸다.
    새벽에 임금의 비밀분부(有旨)가 들어왔는데,
    ""수군과 육군의 여러 장병들이 팔짱만 끼고 서로 바라보면서 한가지라도 계책을 세워 적을 치는 일이 없다.""고 하였다.
    세 해 동안이나 바다에 나와 있는데 그럴 리가 만무하다. 여러 장수들과 맹세하여 죽음으로써 원수를 갚을 뜻을 결심하고 나날을 보내지마는, 적이 험고한 곳에 웅거하여 있으니, 경솔히 나아가 칠수도 없다.
    하물며 나를 알고 적을 알아야만 백번 싸워도 위태하지 않다고 하지 않았던가!
    종일 바람이 세게 불었다.
    초저녁에 촛불을 밝히고 홀로 앉아 스스로 생각하니 나라 일은 어지럽건만 안으로 건질 길이 없으니, 이를 어찌하랴!
    밤 열시쯤에 흥양현감이 내가 혼자 앉아 있음을 알고 들어와서 자정까지 이야기하고 헤어졌다."
1594-09-04 (토),(기묘),"맑다.
    아침에 흥양현감이 와서 봤다.
    밥을 먹은 뒤에 소비포권관도 왔다.
    저녁나절에 경상수사 원균(元均)이 와서 이야기하자고 했다.
    그래서 활터 정자로 내려가 앉아 활을 쏘았다. 원균(元均)수사가 아홉푼을 져 술이 취해서 갔다.
    피리를 불게하다가 밤이 깊어 헤어졌다. 또 미안한 일이 있었다. 우습다.
    여도만호가 들어왔다."
1594-09-05 (일),(경진),"맑다.
    닭이 운 뒤에 머리가 가려워서 견딜 수 없었다. 사람을 시켜 이를 긁게 했다.
    바람이 고르지 않아 나가지 않았다.
    충청수사가 들어왔다."
1594-09-06 (월),(신사),"맑고 바람이 잔잔하다.
    아침에 충청수사 및 우후, 마량첨사와 같이 아침밥을 먹었다.
    저녁나절에 활터정자로 옮겨 앉아 활을 쏘았다.
    이날 저녁 종 효대(孝代), 개남(介南)이 어머니의 평안하시다는 편지를 가지고 왔다. 기쁘고 다행함을 어디다 비기랴!
    방필순(方必淳)이 세상을 떠나고 방필순이 그 가족을 데리고 우리집으로 온다고 한말을 들었다. 우습다.
    밤 열시쯤에 복춘(福春)이 왔다.
    저물녘에 김경로(金敬老)가 우도(右道)에 이르렀다고 하는 말을 들었다."
1594-09-07 (화),(임오),"맑다.
    아침에 순천부사의 편지가 왔는데,
    순찰사(홍세공)가 초열흘쯤에 본부(순천)에 도착된다고 했다. 좌의정(윤두수 : 1533-1661)도 도착된다고 했다 심히 불행한 일이다.
    순천부사가 진에 있을 때 거제로 사냥을 보냈던 바, 그들은 남김없이 다 잡았다는데, 그 사정을 전혀 보고하지 않은 것이 몹시 해괴하다. 그래서 편지 를 보낼 때에 그것을 지적하여 보냈다."
1594-09-08 (수),(계미),"맑다.
    장흥부사(황세득)을 헌관(獻官)으로 삼고, 흥양현감(배흥립)을 전사(典祀)로 삼아서 초아흐레 날 둑제를 지내려고 입재(入齋) 시켰다.
    첨지 김경로가 여기 왔다."
1594-09-09 (목),(갑신),"맑다. 저물녘에 비가 오다가 그쳤다.
    여러 장수들이 활을 쏘았다. 삼도가 아울러 모였는데, 원균(元均)수사는 병으로 오지 않았다. 첨지 김경로도 같이 쏘고서 경상으로 돌아가 잤다."
1594-09-10 (금),(을유),"맑고 바람도 잔잔하다.
    사도첨사가 활쏘기 대회를 열었는데, 우수사도 모였다. 김경숙(金敬叔)이 창신도로 되돌아갔다."
1594-09-11 (토),(병술),"맑다.
    일찌기 수루 위로 나갔다.
    남평(南平)의 색리와 순천의 격군으로서 세번이나 양식을 훔친자를 처형했다.
    각 고을과 포구에 공문을 처리하여 보냈다.
    저녁나절에 충청수사가 와서 봤다.
    소비포권관은 달빛을 따라 본포로 돌아갔는데, 까닭은 원수사가 몹시 모함하려는 때문이었다."
1594-09-12 (일),(정해),"맑다.
    일찌기 김암(金岩)이 방에 왔다.
    조방장 정응운(丁應運)의 종놈이 돌아가는 길에 편지답장을 써 보냈다.
    우수사, 충청수사가 함께 왔다. 장흥부사가 술을 내어 함께 이야기하다가 몹시 취해서 헤어졌다."
1594-09-13 (월),(무자),"맑고 따뜻하다.
    어제 취한 술이 깨지 않아 방 밖으로 나가지 않았다.
    아침에 충청우후가 와서 봤다.
    또 조도어사 윤경립(尹敬立)의 장계 두통을 보니,
    하나는 진도군수를 파면해 달라는 것이고, 하나는 수륙 양군이 서로 침해하지 말라는 것과 수령들을 전쟁에 보내지 말라 는 것이니, 그 뜻은 자못 임시 방편에 지나지 않는 것이다.
    저녁에 하천수가 장계 회답과 홍패(과거 합격자 명단) 아흔일곱장을 가지고 왔다. 영의정 편지도 가져 왔다."
1594-09-14 (화),(기축),"맑다.
    흥양현감이 술을 바쳤다.
    우수사, 충청수사가 같이 활을 쏘았다.
    방답첨사가 공사례를 했다."
1594-09-15 (수),(경인),"맑다.
    일찌기 충청수사와 여러 장수들과 함께 망궐례를 했다.
    우수사는 약속을 하고도 병을 핑게하니 한탄스럽다.
    새로 합격한 사람들에게 홍패를 나누어 주었다.
    남원 도병방과 향소 등을 잡아 가두었다. 충청우후(원유남)가 본도로 돌아갔다. 종 경(京)이 들어왔다."
1594-09-16 (목),(신묘),"맑다.
    충청수사 및 순천과 함께 이야기했다.
    이날밤 꿈에 아들을 보았는데, 경의 어미가 아들을 낳을 징조다."
1594-09-17 (금),(임진),"맑고 따뜻하다.
    충청수사, 순천부사, 사도첨사가 와서 활을 쏘았다.
    우후 이몽구가 둔전에 마당질하는 일로 나갔다. 효대(孝代) 등이 나갔다."
1594-09-18 (토),(계사),"맑고 지나치도록 따뜻하다.
    충청수사 및 흥양현감과 함께 종일 활을 쏘고서 헤어졌다.
    저물 무렵 비가 오더니 밤새도록 왔다.
    이수원(李壽元) 및 담화(曇花)가 들어왔다. 복춘(福春)이 들어왔다.
    이날 밤 이리저리 뒤척이다 잠을 못 이루었다."
1594-09-19 (일),(갑오),"종일 비가 내렸다.
    흥양현감, 순천부사가 와서 이야기했다.
    해남현감도 왔다가 곧 돌아갔다.
    흥양현감, 순천부사가 밤이 깊어서야 돌아갔다."
1594-09-20 (월),(을미),"새벽에 바람이 그치지 않았다. 비가 잠깐 들었다.
    홀로 앉아 간 밤의 꿈을 기억해 봤다.
    꿈에 바다 가운데 외딴 섬이 달려 오다가 눈 앞에 와서 주춤 섰는데, 소리가 우레 같아 사방에서는 모두들 놀라 달아나고, 나만은 우뚝 서서 끝내 그것을 구경하니, 참으로 장쾌하였다.
    이 징조는 곧 왜놈이 화친을 애걸하고 스스로 멸망할 징조다.
    또 나는 준마를 타고 천천히 가고 있었다. 이것은 임금의 부르심을 받아 올라갈 징조다.
    충청수사와 흥양현감이 왔다. 거제현령도 와서 보고 곧 돌아갔다.
    체찰사의 공문에 수군에게 군량을 받아들여 계속 대라고 했다. 잡아 가두었던 친족과 이웃을 다 풀어 주었다고 했다."
1594-09-21 (화),(병신),"맑다.
    아침에 활터정자에 나가 앉아 공문을 처리하여 주고, 저녁나절에 활을 쏘았다.
    장흥부사, 순천부사, 충청수사가 종일 이야기 했다.
    어둘 무렵 여러 장수들이 뛰어넘기를 하게 하고, 또 사병 들로 하여금 씨름을 하게 하다가 밤이 깊어서야 헤어졌다."
1594-09-22 (수),(정유),"아침에 활터 정자에 앉았다. 우수사, 장흥부사, 경상우후가 와서 명령을 듣고서 갔다.
    원수의 비밀서류가 왔는데, 27일에는 꼭 군사들을 출동시키라는 것이었다."
